Date,Time,inches,inches,Raw,Alarm,Date,Time,Date/Time,Storm,Storm Start,Inc. Time,Total Time,Time (Min.),Time(Min.),Precip.(In)
7/14/2011,14:57:40,98.94,0.04,465,,40738,0.623380,40738.623,40738.62338,,0.000347222,0.003055556,4.40,9.40,0.2
7/14/2011,14:58:10,98.98,0.04,466,,40738,0.623727,40738.624,40738.62373,,0.000347222,0.003402778,4.90,9.90,0.24
7/14/2011,14:58:47,99.02,0.04,467,,40738,0.624155,40738.624,40738.62416,,0.000428241,0.003831019,5.52,10.52,0.28
7/14/2011,14:59:35,99.06,0.04,468,,40738,0.624711,40738.625,40738.62471,,0.000555556,0.004386574,6.32,11.32,0.32
7/14/2011,15:07:00,99.09,0.04,469,,40738,0.629861,40738.630,40738.62986,,0.005150463,0.009537037,13.73,18.73,0.36
7/14/2011,15:44:47,99.13,0.04,470,,40738,0.656100,40738.656,40738.6561,,0.026238426,0.035775463,51.52,56.52,0.4
7/14/2011,15:47:35,99.17,0.04,471,,40738,0.658044,40738.658,40738.65804,,0.001944444,0.037719907,54.32,59.32,0.44
7/14/2011,15:49:34,99.21,0.04,472,,40738,0.659421,40738.659,40738.65942,,0.001377315,0.039097222,56.30,61.30,0.48
7/14/2011,15:53:38,99.25,0.04,473,,40738,0.662245,40738.662,40738.66225,,0.002824074,0.041921296,60.37,65.37,0.52
7/14/2011,16:00:06,99.29,0.04,474,,40738,0.666736,40738.667,40738.66674,,0.004490741,0.046412037,66.83,71.83,0.56
,,,,,,,,,40738.66673,,,,,0.00,0
7/19/2011,17:27:07,99.41,0.04,477,,40743,0.727164,40743.727,40743.72716,1,0,0,0.00,5.00,0.04
7/19/2011,17:31:57,99.45,0.04,478,,40743,0.730521,40743.731,40743.73052,,0.003356481,0.003356481,4.83,9.83,0.08
7/19/2011,17:44:27,99.49,0.04,479,,40743,0.739201,40743.739,40743.7392,,0.008680556,0.012037037,17.33,22.33,0.12
7/19/2011,17:51:15,99.53,0.04,480,,40743,0.743924,40743.744,40743.74392,,0.004722222,0.016759259,24.13,29.13,0.16
7/19/2011,17:57:09,99.57,0.04,481,,40743,0.748021,40743.748,40743.74802,,0.004097222,0.020856481,30.03,35.03,0.2
,,,,,,,,,40743.74801,,,,,0.00,0
8/3/2011,17:53:13,100.24,0.04,498,,40758,0.745289,40758.745,40758.74529,1,0,0,0.00,5.00,0.04
8/3/2011,17:55:00,100.28,0.04,499,,40758,0.746528,40758.747,40758.74653,,0.001238426,0.001238426,1.78,6.78,0.08
8/3/2011,17:55:30,100.31,0.04,500,,40758,0.746875,40758.747,40758.74688,,0.000347222,0.001585648,2.28,7.28,0.12
8/3/2011,17:56:07,100.39,0.08,502,,40758,0.747303,40758.747,40758.7473,,0.000428241,0.002013889,2.90,7.90,0.2
8/3/2011,17:57:00,100.43,0.04,503,,40758,0.747917,40758.748,40758.74792,,0.000613426,0.002627315,3.78,8.78,0.24
8/3/2011,18:01:08,100.47,0.04,504,,40758,0.750787,40758.751,40758.75079,,0.00287037,0.005497685,7.92,12.92,0.28
,,,,,,,,,40758.75078,,,,,0.00,0
8/19/2011,21:38:51,100.59,0.04,507,,40774,0.901979,40774.902,40774.90198,1,0,0,0.00,5.00,0.04
8/19/2011,21:40:08,100.63,0.04,508,,40774,0.902870,40774.903,40774.90287,,0.000891204,0.000891204,1.28,6.28,0.08
8/19/2011,21:42:43,100.67,0.04,509,,40774,0.904664,40774.905,40774.90466,,0.001793981,0.002685185,3.87,8.87,0.12
8/19/2011,22:39:37,100.71,0.04,510,,40774,0.944178,40774.944,40774.94418,,0.039513889,0.042199074,60.77,65.77,0.16
,,,,,,,,,40774.94417,,,,,0.00,0
9/14/2011,17:22:54,100.87,0.04,514,,40800,0.724236,40800.724,40800.72424,1,0,0,0.00,5.00,0.04
9/14/2011,17:36:12,100.91,0.04,515,,40800,0.733472,40800.733,40800.73347,,0.009236111,0.009236111,13.30,18.30,0.08
9/14/2011,17:43:49,100.94,0.04,516,,40800,0.738762,40800.739,40800.73876,,0.005289352,0.014525463,20.92,25.92,0.12
9/14/2011,17:47:23,100.98,0.04,517,,40800,0.741238,40800.741,40800.74124,,0.002476852,0.017002315,24.48,29.48,0.16
9/14/2011,17:55:06,101.02,0.04,518,,40800,0.746597,40800.747,40800.7466,,0.005358796,0.022361111,32.20,37.20,0.2
9/14/2011,17:58:53,101.06,0.04,519,,40800,0.749225,40800.749,40800.74922,,0.002627315,0.024988426,35.98,40.98,0.24
9/14/2011,18:08:00,101.1,0.04,520,,40800,0.755556,40800.756,40800.75556,,0.006331019,0.031319444,45.10,50.10,0.28
9/14/2011,18:17:09,101.14,0.04,521,,40800,0.761910,40800.762,40800.76191,,0.006354167,0.037673611,54.25,59.25,0.32
9/14/2011,18:26:33,101.18,0.04,522,,40800,0.768438,40800.768,40800.76844,,0.006527778,0.044201389,63.65,68.65,0.36
9/14/2011,18:31:30,101.22,0.04,523,,40800,0.771875,40800.772,40800.77188,,0.0034375,0.047638889,68.60,73.60,0.4
9/14/2011,18:38:35,101.26,0.04,524,,40800,0.776794,40800.777,40800.77679,,0.004918981,0.05255787,75.68,80.68,0.44
9/14/2011,19:00:11,101.3,0.04,525,,40800,0.791794,40800.792,40800.79179,,0.015,0.06755787,97.28,102.28,0.48
9/14/2011,19:25:39,101.34,0.04,526,,40800,0.809479,40800.809,40800.80948,,0.017685185,0.085243056,122.75,127.75,0.52
9/14/2011,19:50:42,101.38,0.04,527,,40800,0.826875,40800.827,40800.82688,,0.017395833,0.102638889,147.80,152.80,0.56
9/14/2011,20:18:50,101.42,0.04,528,,40800,0.846412,40800.846,40800.84641,,0.019537037,0.122175926,175.93,180.93,0.6
9/14/2011,20:53:47,101.46,0.04,529,,40800,0.870683,40800.871,40800.87068,,0.024270833,0.146446759,210.88,215.88,0.64
9/14/2011,21:27:19,101.5,0.04,530,,40800,0.893970,40800.894,40800.89397,,0.023287037,0.169733796,244.42,249.42,0.68
9/14/2011,22:05:06,101.54,0.04,531,,40800,0.920208,40800.920,40800.92021,,0.026238426,0.195972222,282.20,287.20,0.72
9/14/2011,22:41:09,101.57,0.04,532,,40800,0.945243,40800.945,40800.94524,,0.025034722,0.221006944,318.25,323.25,0.76
9/14/2011,23:01:57,101.61,0.04,533,,40800,0.959688,40800.960,40800.95969,,0.014444444,0.235451389,339.05,344.05,0.8
9/14/2011,23:28:56,101.65,0.04,534,,40800,0.978426,40800.978,40800.97843,,0.018738426,0.254189815,366.03,371.03,0.84
9/14/2011,23:50:20,101.69,0.04,535,,40800,0.993287,40800.993,40800.99329,,0.014861111,0.269050926,387.43,392.43,0.88
,,,,,,,,,40800.99328,,,,,0.00,0
4/3/2012,11:28:36,104.09,0.04,596,,41002,0.478194,41002.478,41002.47819,1,0,0,0.00,5.00,0.04
4/3/2012,11:51:49,104.13,0.04,597,,41002,0.494317,41002.494,41002.49432,,0.016122685,0.016122685,23.22,28.22,0.08
4/3/2012,12:18:28,104.17,0.04,598,,41002,0.512824,41002.513,41002.51282,,0.018506944,0.03462963,49.87,54.87,0.12
4/3/2012,12:57:21,104.21,0.04,599,,41002,0.539826,41002.540,41002.53983,,0.027002315,0.061631944,88.75,93.75,0.16
,,,,,,,,,41002.53982,,,,,0.00,0
4/11/2012,23:17:58,104.37,0.04,603,,41010,0.970810,41010.971,41010.97081,1,0,0,0.00,5.00,0.04
4/11/2012,23:18:28,104.41,0.04,604,,41010,0.971157,41010.971,41010.97116,,0.000347222,0.000347222,0.50,5.50,0.08
4/11/2012,23:19:36,104.45,0.04,605,,41010,0.971944,41010.972,41010.97194,,0.000787037,0.001134259,1.63,6.63,0.12
,,,,,,,,,41010.97193,,,,,0.00,0
4/14/2012,22:30:44,104.61,0.04,609,,41013,0.938009,41013.938,41013.93801,1,0,0,0.00,5.00,0.04
4/14/2012,23:12:21,104.65,0.04,610,,41013,0.966910,41013.967,41013.96691,,0.028900463,0.028900463,41.62,46.62,0.08
4/14/2012,23:36:57,104.69,0.04,611,,41013,0.983993,41013.984,41013.98399,,0.017083333,0.045983796,66.22,71.22,0.12
4/14/2012,23:53:50,104.72,0.04,612,,41013,0.995718,41013.996,41013.99572,,0.011724537,0.057708333,83.10,88.10,0.16
,,,,,,,,,41013.99571,,,,,0.00,0
4/15/2012,0:05:30,104.76,0.04,613,,41014,0.003819,41014.004,41014.00382,1,0,0,0.00,5.00,0.04
4/15/2012,0:17:59,104.8,0.04,614,,41014,0.012488,41014.012,41014.01249,,0.008668981,0.008668981,12.48,17.48,0.08
4/15/2012,0:34:12,104.84,0.04,615,,41014,0.023750,41014.024,41014.02375,,0.011261574,0.019930556,28.70,33.70,0.12
,,,,,,,,,41014.02374,,,,,0.00,0
5/6/2012,19:59:16,105.08,0.04,621,,41035,0.832824,41035.833,41035.83282,1,0,0,0.00,5.00,0.04
5/6/2012,21:00:27,105.12,0.04,622,,41035,0.875313,41035.875,41035.87531,,0.042488426,0.042488426,61.18,66.18,0.08
5/6/2012,21:34:44,105.16,0.04,623,,41035,0.899120,41035.899,41035.89912,,0.02380787,0.066296296,95.47,100.47,0.12
,,,,,,,,,41035.89911,,,,,0.00,0
5/7/2012,2:24:02,105.24,0.04,625,,41036,0.100023,41036.100,41036.10002,1,0,0,0.00,5.00,0.04
5/7/2012,3:12:02,105.28,0.04,626,,41036,0.133356,41036.133,41036.13336,,0.033333333,0.033333333,48.00,53.00,0.08
5/7/2012,3:28:04,105.31,0.04,627,,41036,0.144491,41036.144,41036.14449,,0.011134259,0.044467593,64.03,69.03,0.12
5/7/2012,4:01:59,105.35,0.04,628,,41036,0.168044,41036.168,41036.16804,,0.023553241,0.068020833,97.95,102.95,0.16
5/7/2012,5:11:10,105.39,0.04,629,,41036,0.216088,41036.216,41036.21609,,0.048043981,0.116064815,167.13,172.13,0.2
,,,,,,,,,41036.21608,,,,,0.00,0
5/7/2012,11:13:47,105.43,0.04,630,,41036,0.467905,41036.468,41036.46791,1,0,0,0.00,5.00,0.04
5/7/2012,12:09:58,105.47,0.04,631,,41036,0.506921,41036.507,41036.50692,,0.039016204,0.039016204,56.18,61.18,0.08
5/7/2012,12:56:11,105.51,0.04,632,,41036,0.539016,41036.539,41036.53902,,0.032094907,0.071111111,102.40,107.40,0.12
,,,,,,,,,41036.53901,,,,,0.00,0
5/12/2012,20:30:22,105.63,0.04,635,,41041,0.854421,41041.854,41041.85442,1,0,0,0.00,5.00,0.04
5/12/2012,20:45:41,105.67,0.04,636,,41041,0.865058,41041.865,41041.86506,,0.010636574,0.010636574,15.32,20.32,0.08
5/12/2012,20:58:26,105.71,0.04,637,,41041,0.873912,41041.874,41041.87391,,0.008854167,0.019490741,28.07,33.07,0.12
5/12/2012,21:22:07,105.75,0.04,638,,41041,0.890359,41041.890,41041.89036,,0.016446759,0.0359375,51.75,56.75,0.16
,,,,,,,,,41041.89035,,,,,0.00,0
5/19/2012,8:51:57,105.83,0.04,640,,41048,0.369410,41048.369,41048.36941,1,0,0,0.00,5.00,0.04
5/19/2012,8:55:39,105.87,0.04,641,,41048,0.371979,41048.372,41048.37198,,0.002569444,0.002569444,3.70,8.70,0.08
5/19/2012,8:57:40,105.91,0.04,642,,41048,0.373380,41048.373,41048.37338,,0.001400463,0.003969907,5.72,10.72,0.12
5/19/2012,8:59:57,105.94,0.04,643,,41048,0.374965,41048.375,41048.37497,,0.001585648,0.005555556,8.00,13.00,0.16
5/19/2012,9:03:40,105.98,0.04,644,,41048,0.377546,41048.378,41048.37755,,0.002581019,0.008136574,11.72,16.72,0.2
5/19/2012,9:12:18,106.02,0.04,645,,41048,0.383542,41048.384,41048.38354,,0.00599537,0.014131944,20.35,25.35,0.24
5/19/2012,9:19:21,106.06,0.04,646,,41048,0.388438,41048.388,41048.38844,,0.004895833,0.019027778,27.40,32.40,0.28
5/19/2012,9:52:18,106.1,0.04,647,,41048,0.411319,41048.411,41048.41132,,0.022881944,0.041909722,60.35,65.35,0.32
5/19/2012,10:03:18,106.14,0.04,648,,41048,0.418958,41048.419,41048.41896,,0.007638889,0.049548611,71.35,76.35,0.36
5/19/2012,10:52:54,106.18,0.04,649,,41048,0.453403,41048.453,41048.4534,,0.034444444,0.083993056,120.95,125.95,0.4
5/19/2012,12:12:20,106.22,0.04,650,,41048,0.508565,41048.509,41048.50856,,0.055162037,0.139155093,200.38,205.38,0.44
,,,,,,,,,41048.50855,,,,,0.00,0
5/23/2012,16:52:59,106.26,0.04,651,,41052,0.703461,41052.703,41052.70346,1,0,0,0.00,5.00,0.04
5/23/2012,17:14:52,106.3,0.04,652,,41052,0.718657,41052.719,41052.71866,,0.015196759,0.015196759,21.88,26.88,0.08
5/23/2012,17:23:56,106.34,0.04,653,,41052,0.724954,41052.725,41052.72495,,0.006296296,0.021493056,30.95,35.95,0.12
5/23/2012,17:50:23,106.38,0.04,654,,41052,0.743322,41052.743,41052.74332,,0.018368056,0.039861111,57.40,62.40,0.16
5/23/2012,18:32:52,106.42,0.04,655,,41052,0.772824,41052.773,41052.77282,,0.029502315,0.069363426,99.88,104.88,0.2
5/23/2012,19:26:37,106.46,0.04,656,,41052,0.810150,41052.810,41052.81015,,0.037326389,0.106689815,153.63,158.63,0.24
5/23/2012,20:00:48,106.5,0.04,657,,41052,0.833889,41052.834,41052.83389,,0.023738426,0.130428241,187.82,192.82,0.28
5/23/2012,20:40:17,106.54,0.04,658,,41052,0.861308,41052.861,41052.86131,,0.027418981,0.157847222,227.30,232.30,0.32
5/23/2012,21:48:34,106.57,0.04,659,,41052,0.908727,41052.909,41052.90873,,0.047418981,0.205266204,295.58,300.58,0.36
5/23/2012,22:12:39,106.61,0.04,660,,41052,0.925451,41052.925,41052.92545,,0.016724537,0.221990741,319.67,324.67,0.4
,,,,,,,,,41052.92544,,,,,0.00,0
6/6/2012,21:37:09,106.73,0.08,663,,41066,0.900799,41066.901,41066.9008,1,0,0,0.00,5.00,0.08
6/6/2012,23:02:08,106.77,0.04,664,,41066,0.959815,41066.960,41066.95981,,0.059016204,0.059016204,84.98,89.98,0.12
6/6/2012,23:04:31,106.81,0.04,665,,41066,0.961470,41066.961,41066.96147,,0.001655093,0.060671296,87.37,92.37,0.16
6/6/2012,23:05:27,106.85,0.04,666,,41066,0.962118,41066.962,41066.96212,,0.000648148,0.061319444,88.30,93.30,0.2
6/6/2012,23:06:06,106.89,0.04,667,,41066,0.962569,41066.963,41066.96257,,0.000451389,0.061770833,88.95,93.95,0.24
6/6/2012,23:07:16,106.93,0.04,668,,41066,0.963380,41066.963,41066.96338,,0.000810185,0.062581019,90.12,95.12,0.28
,,,,,,,,,41066.96337,,,,,0.00,0
6/7/2012,0:23:54,106.97,0.04,669,,41067,0.016597,41067.017,41067.0166,1,0,0,0.00,5.00,0.04
6/7/2012,0:28:23,107.01,0.04,670,,41067,0.019711,41067.020,41067.01971,,0.003113426,0.003113426,4.48,9.48,0.08
6/7/2012,0:29:40,107.05,0.04,671,,41067,0.020602,41067.021,41067.0206,,0.000891204,0.00400463,5.77,10.77,0.12
6/7/2012,0:30:23,107.09,0.04,672,,41067,0.021100,41067.021,41067.0211,,0.000497685,0.004502315,6.48,11.48,0.16
6/7/2012,0:31:04,107.13,0.04,673,,41067,0.021574,41067.022,41067.02157,,0.000474537,0.004976852,7.17,12.17,0.2
6/7/2012,0:31:40,107.17,0.04,674,,41067,0.021991,41067.022,41067.02199,,0.000416667,0.005393519,7.77,12.77,0.24
6/7/2012,0:32:47,107.2,0.04,675,,41067,0.022766,41067.023,41067.02277,,0.000775463,0.006168981,8.88,13.88,0.28
6/7/2012,0:33:17,107.24,0.04,676,,41067,0.023113,41067.023,41067.02311,,0.000347222,0.006516204,9.38,14.38,0.32
6/7/2012,0:33:47,107.28,0.04,677,,41067,0.023461,41067.023,41067.02346,,0.000347222,0.006863426,9.88,14.88,0.36
6/7/2012,0:34:08,107.32,0.04,678,,41067,0.023704,41067.024,41067.0237,,0.000243056,0.007106481,10.23,15.23,0.4
6/7/2012,0:34:49,107.36,0.04,679,,41067,0.024178,41067.024,41067.02418,,0.000474537,0.007581019,10.92,15.92,0.44
6/7/2012,0:35:25,107.4,0.04,680,,41067,0.024595,41067.025,41067.02459,,0.000416667,0.007997685,11.52,16.52,0.48
6/7/2012,0:35:53,107.44,0.04,681,,41067,0.024919,41067.025,41067.02492,,0.000324074,0.008321759,11.98,16.98,0.52
6/7/2012,0:36:36,107.48,0.04,682,alarm,41067,0.025417,41067.025,41067.02542,,0.000497685,0.008819444,12.70,17.70,0.56
6/7/2012,0:37:19,107.52,0.04,683,alarm,41067,0.025914,41067.026,41067.02591,,0.000497685,0.00931713,13.42,18.42,0.6
6/7/2012,0:37:42,107.56,0.04,684,alarm,41067,0.026181,41067.026,41067.02618,,0.000266204,0.009583333,13.80,18.80,0.64
6/7/2012,0:39:02,107.6,0.04,685,alarm,41067,0.027106,41067.027,41067.02711,,0.000925926,0.010509259,15.13,20.13,0.68
6/7/2012,0:40:26,107.64,0.04,686,alarm,41067,0.028079,41067.028,41067.02808,,0.000972222,0.011481481,16.53,21.53,0.72
6/7/2012,0:41:05,107.68,0.04,687,alarm,41067,0.028530,41067.029,41067.02853,,0.000451389,0.01193287,17.18,22.18,0.76
6/7/2012,0:41:32,107.72,0.04,688,alarm,41067,0.028843,41067.029,41067.02884,,0.0003125,0.01224537,17.63,22.63,0.8
6/7/2012,0:42:07,107.76,0.04,689,alarm,41067,0.029248,41067.029,41067.02925,,0.000405093,0.012650463,18.22,23.22,0.84
6/7/2012,0:42:57,107.8,0.04,690,alarm,41067,0.029826,41067.030,41067.02983,,0.000578704,0.013229167,19.05,24.05,0.88
6/7/2012,0:44:43,107.83,0.04,691,alarm,41067,0.031053,41067.031,41067.03105,,0.001226852,0.014456019,20.82,25.82,0.92
6/7/2012,0:46:37,107.87,0.04,692,alarm,41067,0.032373,41067.032,41067.03237,,0.001319444,0.015775463,22.72,27.72,0.96
6/7/2012,0:47:47,107.91,0.04,693,alarm,41067,0.033183,41067.033,41067.03318,,0.000810185,0.016585648,23.88,28.88,1
6/7/2012,0:48:31,107.95,0.04,694,alarm,41067,0.033692,41067.034,41067.03369,,0.000509259,0.017094907,24.62,29.62,1.04
6/7/2012,0:49:35,107.99,0.04,695,alarm,41067,0.034433,41067.034,41067.03443,,0.000740741,0.017835648,25.68,30.68,1.08
6/7/2012,0:50:35,108.03,0.04,696,alarm,41067,0.035127,41067.035,41067.03513,,0.000694444,0.018530093,26.68,31.68,1.12
6/7/2012,0:51:19,108.07,0.04,697,alarm,41067,0.035637,41067.036,41067.03564,,0.000509259,0.019039352,27.42,32.42,1.16
6/7/2012,0:52:04,108.11,0.04,698,alarm,41067,0.036157,41067.036,41067.03616,,0.000520833,0.019560185,28.17,33.17,1.2
6/7/2012,0:52:41,108.15,0.04,699,alarm,41067,0.036586,41067.037,41067.03659,,0.000428241,0.019988426,28.78,33.78,1.24
6/7/2012,0:53:35,108.19,0.04,700,alarm,41067,0.037211,41067.037,41067.03721,,0.000625,0.020613426,29.68,34.68,1.28
6/7/2012,0:54:22,108.23,0.04,701,alarm,41067,0.037755,41067.038,41067.03775,,0.000543981,0.021157407,30.47,35.47,1.32
6/7/2012,0:55:15,108.27,0.04,702,alarm,41067,0.038368,41067.038,41067.03837,,0.000613426,0.021770833,31.35,36.35,1.36
6/7/2012,0:56:15,108.31,0.04,703,alarm,41067,0.039063,41067.039,41067.03906,,0.000694444,0.022465278,32.35,37.35,1.4
6/7/2012,0:57:58,108.35,0.04,704,alarm,41067,0.040255,41067.040,41067.04025,,0.00119213,0.023657407,34.07,39.07,1.44
6/7/2012,1:00:09,108.39,0.04,705,alarm,41067,0.041771,41067.042,41067.04177,,0.001516204,0.025173611,36.25,41.25,1.48
6/7/2012,1:05:14,108.43,0.04,706,alarm,41067,0.045301,41067.045,41067.0453,,0.003530093,0.028703704,41.33,46.33,1.52
,,,,,,,,,41067.04529,,,,,0.00,0
7/6/2012,20:29:59,108.74,0.04,714,,41096,0.854155,41096.854,41096.85416,1,0,0,0.00,5.00,0.04
7/6/2012,20:42:52,108.78,0.04,715,,41096,0.863102,41096.863,41096.8631,,0.008946759,0.008946759,12.88,17.88,0.08
7/6/2012,20:55:08,108.82,0.04,716,,41096,0.871620,41096.872,41096.87162,,0.008518519,0.017465278,25.15,30.15,0.12
7/6/2012,21:13:13,108.86,0.04,717,,41096,0.884178,41096.884,41096.88418,,0.01255787,0.030023148,43.23,48.23,0.16
,,,,,,,,,41096.88417,,,,,0.00,0
7/7/2012,18:15:28,108.98,0.04,720,,41097,0.760741,41097.761,41097.76074,1,0,0,0.00,5.00,0.04
7/7/2012,19:11:32,109.02,0.04,721,,41097,0.799676,41097.800,41097.79968,,0.038935185,0.038935185,56.07,61.07,0.08
7/7/2012,21:55:08,109.06,0.04,722,,41097,0.913287,41097.913,41097.91329,,0.113611111,0.152546296,219.67,224.67,0.12
7/7/2012,22:23:26,109.09,0.04,723,,41097,0.932940,41097.933,41097.93294,,0.019652778,0.172199074,247.97,252.97,0.16
7/7/2012,23:10:16,109.13,0.04,724,,41097,0.965463,41097.965,41097.96546,,0.032523148,0.204722222,294.80,299.80,0.2
,,,,,,,,,41097.96545,,,,,0.00,0
7/8/2012,18:42:48,109.17,0.04,725,,41098,0.779722,41098.780,41098.77972,1,0,0,0.00,5.00,0.04
7/8/2012,19:01:05,109.21,0.04,726,,41098,0.792419,41098.792,41098.79242,,0.012696759,0.012696759,18.28,23.28,0.08
7/8/2012,19:21:46,109.25,0.04,727,,41098,0.806782,41098.807,41098.80678,,0.014363426,0.027060185,38.97,43.97,0.12
,,,,,,,,,41098.80677,,,,,0.00,0
7/16/2012,19:24:08,109.49,0.04,733,,41106,0.808426,41106.808,41106.80843,1,0,0,0.00,5.00,0.04
7/16/2012,20:12:50,109.53,0.04,734,,41106,0.842245,41106.842,41106.84225,,0.033819444,0.033819444,48.70,53.70,0.08
7/16/2012,20:33:09,109.57,0.04,735,,41106,0.856354,41106.856,41106.85635,,0.014108796,0.047928241,69.02,74.02,0.12
7/16/2012,21:01:22,109.61,0.04,736,,41106,0.875949,41106.876,41106.87595,,0.019594907,0.067523148,97.23,102.23,0.16
7/16/2012,21:42:07,109.65,0.04,737,,41106,0.904248,41106.904,41106.90425,,0.028298611,0.095821759,137.98,142.98,0.2
,,,,,,,,,41106.90424,,,,,0.00,0
7/31/2012,13:55:30,109.84,0.04,742,,41121,0.580208,41121.580,41121.58021,1,0,0,0.00,5.00,0.04
7/31/2012,14:00:24,109.88,0.04,743,,41121,0.583611,41121.584,41121.58361,,0.003402778,0.003402778,4.90,9.90,0.08
7/31/2012,14:02:14,109.92,0.04,744,,41121,0.584884,41121.585,41121.58488,,0.001273148,0.004675926,6.73,11.73,0.12
7/31/2012,14:03:15,109.96,0.04,745,,41121,0.585590,41121.586,41121.58559,,0.000706019,0.005381944,7.75,12.75,0.16
7/31/2012,14:04:05,110,0.04,746,,41121,0.586169,41121.586,41121.58617,,0.000578704,0.005960648,8.58,13.58,0.2
7/31/2012,14:05:05,110.04,0.04,747,,41121,0.586863,41121.587,41121.58686,,0.000694444,0.006655093,9.58,14.58,0.24
7/31/2012,14:06:16,110.08,0.04,748,,41121,0.587685,41121.588,41121.58769,,0.000821759,0.007476852,10.77,15.77,0.28
,,,,,,,,,41121.58768,,,,,0.00,0
8/1/2012,12:56:03,110.16,0.04,750,,41122,0.538924,41122.539,41122.53892,1,0,0,0.00,5.00,0.04
8/1/2012,13:12:21,110.2,0.04,751,,41122,0.550243,41122.550,41122.55024,,0.011319444,0.011319444,16.30,21.30,0.08
8/1/2012,15:35:20,110.24,0.04,752,,41122,0.649537,41122.650,41122.64954,,0.099293981,0.110613426,159.28,164.28,0.12
,,,,,,,,,41122.64953,,,,,0.00,0
9/12/2012,4:04:54,110.47,0.04,758,,41164,0.170069,41164.170,41164.17007,1,0,0,0.00,5.00,0.04
9/12/2012,4:32:01,110.51,0.04,759,,41164,0.188900,41164.189,41164.1889,,0.018831019,0.018831019,27.12,32.12,0.08
9/12/2012,4:40:58,110.55,0.04,760,,41164,0.195116,41164.195,41164.19512,,0.006215278,0.025046296,36.07,41.07,0.12
9/12/2012,4:45:22,110.59,0.04,761,,41164,0.198171,41164.198,41164.19817,,0.003055556,0.028101852,40.47,45.47,0.16
9/12/2012,4:49:50,110.63,0.04,762,,41164,0.201273,41164.201,41164.20127,,0.003101852,0.031203704,44.93,49.93,0.2
9/12/2012,4:54:15,110.67,0.04,763,,41164,0.204340,41164.204,41164.20434,,0.00306713,0.034270833,49.35,54.35,0.24
9/12/2012,4:58:41,110.71,0.04,764,,41164,0.207419,41164.207,41164.20742,,0.003078704,0.037349537,53.78,58.78,0.28
9/12/2012,5:02:14,110.75,0.04,765,,41164,0.209884,41164.210,41164.20988,,0.002465278,0.039814815,57.33,62.33,0.32
9/12/2012,5:04:23,110.79,0.04,766,,41164,0.211377,41164.211,41164.21138,,0.001493056,0.04130787,59.48,64.48,0.36
9/12/2012,5:06:29,110.83,0.04,767,,41164,0.212836,41164.213,41164.21284,,0.001458333,0.042766204,61.58,66.58,0.4
9/12/2012,5:11:24,110.87,0.04,768,,41164,0.216250,41164.216,41164.21625,,0.003414352,0.046180556,66.50,71.50,0.44
9/12/2012,5:16:00,110.91,0.04,769,,41164,0.219444,41164.219,41164.21944,,0.003194444,0.049375,71.10,76.10,0.48
9/12/2012,5:19:30,110.94,0.04,770,,41164,0.221875,41164.222,41164.22188,,0.002430556,0.051805556,74.60,79.60,0.52
9/12/2012,5:27:58,110.98,0.04,771,,41164,0.227755,41164.228,41164.22775,,0.00587963,0.057685185,83.07,88.07,0.56
9/12/2012,5:39:53,111.02,0.04,772,,41164,0.236030,41164.236,41164.23603,,0.008275463,0.065960648,94.98,99.98,0.6
9/12/2012,5:53:02,111.06,0.04,773,,41164,0.245162,41164.245,41164.24516,,0.009131944,0.075092593,108.13,113.13,0.64
9/12/2012,6:13:43,111.1,0.04,774,,41164,0.259525,41164.260,41164.25953,,0.014363426,0.089456019,128.82,133.82,0.68
9/12/2012,6:28:57,111.14,0.04,775,,41164,0.270104,41164.270,41164.2701,,0.010578704,0.100034722,144.05,149.05,0.72
9/12/2012,6:54:04,111.18,0.04,776,,41164,0.287546,41164.288,41164.28755,,0.01744213,0.117476852,169.17,174.17,0.76
9/12/2012,7:07:17,111.22,0.04,777,,41164,0.296725,41164.297,41164.29672,,0.009178241,0.126655093,182.38,187.38,0.8
9/12/2012,7:31:54,111.26,0.04,778,,41164,0.313819,41164.314,41164.31382,,0.017094907,0.14375,207.00,212.00,0.84
9/12/2012,7:48:26,111.3,0.04,779,,41164,0.325301,41164.325,41164.3253,,0.011481481,0.155231481,223.53,228.53,0.88
9/12/2012,8:08:32,111.38,0.08,781,,41164,0.339259,41164.339,41164.33926,,0.013958333,0.169189815,243.63,248.63,0.96
9/12/2012,8:19:21,111.42,0.04,782,,41164,0.346771,41164.347,41164.34677,,0.007511574,0.176701389,254.45,259.45,1
9/12/2012,8:28:27,111.46,0.04,783,,41164,0.353090,41164.353,41164.35309,,0.006319444,0.183020833,263.55,268.55,1.04
9/12/2012,8:38:03,111.5,0.04,784,,41164,0.359757,41164.360,41164.35976,,0.006666667,0.1896875,273.15,278.15,1.08
9/12/2012,8:46:43,111.54,0.04,785,,41164,0.365775,41164.366,41164.36578,,0.006018519,0.195706019,281.82,286.82,1.12
9/12/2012,8:58:20,111.57,0.04,786,,41164,0.373843,41164.374,41164.37384,,0.00806713,0.203773148,293.43,298.43,1.16
9/12/2012,9:08:16,111.61,0.04,787,,41164,0.380741,41164.381,41164.38074,,0.006898148,0.210671296,303.37,308.37,1.2
