Date,Time,inches,inches,Raw,Alarm,Date,Time,Date/Time,Within 1 day,Winter,Zeros
7/7/2011,19:21:34,96.97,0.04,415,,40731,0.806644,40731.807,#REF!,1,#REF!
7/7/2011,18:22:53,96.93,0.04,414,,40731,0.765891,40731.766,#REF!,1,#REF!
,,,,,,,,,,,
7/6/2011,20:49:41,96.89,0.04,413,,40730,0.867836,40730.868,#REF!,1,#REF!
7/6/2011,20:41:54,96.85,0.04,412,,40730,0.862431,40730.862,0.04,1,#REF!
7/6/2011,20:35:17,96.81,0.04,411,,40730,0.857836,40730.858,0.04,1,#REF!
7/6/2011,20:11:44,96.77,0.04,410,,40730,0.841481,40730.841,#REF!,1,#REF!
7/6/2011,19:01:42,96.73,0.04,409,,40730,0.792847,40730.793,#REF!,1,#REF!
,,,,,,,,,,,
7/6/2011,14:10:43,96.65,0.04,407,,40730,0.590775,40730.591,#REF!,1,#REF!
7/6/2011,14:08:55,96.61,0.04,406,,40730,0.589525,40730.590,0.04,1,#REF!
7/6/2011,14:05:34,96.57,0.04,405,,40730,0.587199,40730.587,#REF!,1,#REF!
,,,,,,,,,,,
,,,,,,,,,,,
6/20/2011,4:03:00,96.26,0.04,397,,40714,0.168750,40714.169,#REF!,1,#REF!
6/20/2011,3:55:11,96.22,0.04,396,,40714,0.163322,40714.163,0.04,1,#REF!
6/20/2011,3:47:08,96.18,0.04,395,,40714,0.157731,40714.158,0.04,1,1
6/20/2011,3:38:14,96.14,0.04,394,,40714,0.151551,40714.152,0.04,1,1
6/20/2011,3:29:54,96.1,0.04,393,,40714,0.145764,40714.146,0.04,1,1
6/20/2011,3:22:25,96.06,0.08,392,,40714,0.140567,40714.141,0.08,1,1
6/20/2011,3:11:51,95.98,0.04,390,,40714,0.133229,40714.133,0.04,1,1
6/20/2011,3:08:57,95.94,0.04,389,,40714,0.131215,40714.131,0.04,1,1
6/20/2011,3:06:45,95.91,0.04,388,,40714,0.129688,40714.130,0.04,1,1
6/20/2011,3:04:19,95.87,0.04,387,,40714,0.127998,40714.128,0.04,1,1
6/20/2011,3:01:36,95.83,0.04,386,,40714,0.126111,40714.126,0.04,1,1
6/20/2011,2:57:37,95.79,0.04,385,,40714,0.123345,40714.123,0.04,1,1
6/20/2011,2:53:30,95.75,0.04,384,,40714,0.120486,40714.120,0.04,1,1
6/20/2011,2:47:31,95.71,0.04,383,,40714,0.116331,40714.116,0.04,1,1
6/20/2011,2:43:40,95.67,0.04,382,,40714,0.113657,40714.114,0.04,1,1
6/20/2011,2:41:03,95.63,0.04,381,,40714,0.111840,40714.112,0.04,1,1
6/20/2011,2:38:44,95.59,0.04,380,,40714,0.110231,40714.110,0.04,1,1
6/20/2011,2:37:00,95.55,0.04,379,,40714,0.109028,40714.109,0.04,1,1
6/20/2011,2:33:59,95.51,0.04,378,,40714,0.106933,40714.107,0.04,1,1
6/20/2011,1:24:28,95.47,0.04,377,,40714,0.058657,40714.059,0.04,1,1
6/20/2011,1:11:21,95.43,0.04,376,,40714,0.049549,40714.050,0.04,1,#REF!
6/20/2011,1:06:41,95.39,0.04,375,,40714,0.046308,40714.046,#REF!,1,#REF!
,,,,,,,,,,,
5/24/2011,16:26:03,95.24,0.04,371,,40687,0.684757,40687.685,#REF!,1,#REF!
5/24/2011,11:56:22,95.2,0.04,370,,40687,0.497477,40687.497,0.04,1,#REF!
5/24/2011,10:07:21,95.16,0.04,369,,40687,0.421771,40687.422,0.04,1,#REF!
5/24/2011,9:29:48,95.12,0.04,368,,40687,0.395694,40687.396,#REF!,1,#REF!
,,,,,,,,,,,
5/19/2011,13:56:59,95.08,0.04,367,,40682,0.581238,40682.581,#REF!,1,#REF!
5/19/2011,13:32:14,95.04,0.04,366,,40682,0.564051,40682.564,0.04,1,#REF!
5/19/2011,13:06:58,95,0.04,365,,40682,0.546505,40682.547,#REF!,1,#REF!
5/19/2011,0:22:33,94.96,0.04,364,,40682,0.015660,40682.016,#REF!,1,#REF!
,,,,,,,,,,,
5/18/2011,16:45:16,94.8,0.04,360,,40681,0.698102,40681.698,#REF!,1,#REF!
5/18/2011,15:40:44,94.76,0.04,359,,40681,0.653287,40681.653,0.04,1,#REF!
5/18/2011,15:08:23,94.72,0.04,358,,40681,0.630822,40681.631,0.04,1,#REF!
5/18/2011,15:04:35,94.69,0.04,357,,40681,0.628183,40681.628,#REF!,1,#REF!
,,,,,,,,,,,
5/11/2011,6:19:03,94.29,0.04,347,,40674,0.263229,40674.263,#REF!,1,#REF!
5/11/2011,5:54:27,94.25,0.08,346,,40674,0.246146,40674.246,0.08,1,#REF!
5/11/2011,5:04:11,94.17,0.04,344,,40674,0.211238,40674.211,0.04,1,1
5/11/2011,4:51:12,94.13,0.04,343,,40674,0.202222,40674.202,0.04,1,1
5/11/2011,4:36:47,94.09,0.04,342,,40674,0.192211,40674.192,0.04,1,1
5/11/2011,4:23:42,94.06,0.04,341,,40674,0.183125,40674.183,0.04,1,1
5/11/2011,4:09:10,94.02,0.04,340,,40674,0.173032,40674.173,0.04,1,1
5/11/2011,3:54:36,93.98,0.04,339,,40674,0.162917,40674.163,0.04,1,1
5/11/2011,2:16:08,93.94,0.04,338,,40674,0.094537,40674.095,0.04,1,1
5/11/2011,1:59:21,93.9,0.04,337,,40674,0.082882,40674.083,0.04,1,#REF!
5/11/2011,1:36:05,93.86,0.04,336,,40674,0.066725,40674.067,#REF!,1,#REF!
,,,,,,,,,,,
4/3/2011,13:54:20,92.91,0.04,312,,40636,0.579398,40636.579,#REF!,1,#REF!
4/3/2011,13:33:02,92.87,0.04,311,,40636,0.564606,40636.565,0.04,1,#REF!
4/3/2011,13:16:12,92.83,0.04,310,,40636,0.552917,40636.553,#REF!,1,#REF!
,,,,,,,,,,,
8/19/2010,20:55:53,90.51,0.04,251,,40409,0.872141,40409.872,#REF!,1,#REF!
8/19/2010,20:48:22,90.47,0.04,250,,40409,0.866921,40409.867,0.04,1,#REF!
8/19/2010,20:45:43,90.43,0.04,249,,40409,0.865081,40409.865,#REF!,1,#REF!
,,,,,,,,,,,
8/16/2010,13:02:58,90.39,0.04,248,,40406,0.543727,40406.544,#REF!,1,#REF!
8/16/2010,12:56:45,90.35,0.04,247,,40406,0.539410,40406.539,0.04,1,#REF!
8/16/2010,12:52:59,90.31,0.04,246,,40406,0.536794,40406.537,#REF!,1,#REF!
,,,,,,,,,,,
8/13/2010,14:04:46,90.28,0.04,245,,40403,0.586644,40403.587,#REF!,1,#REF!
8/13/2010,14:04:14,90.24,0.04,244,,40403,0.586273,40403.586,#REF!,1,#REF!
8/13/2010,13:59:31,90.2,0.16,243,,40403,0.582998,40403.583,#REF!,1,#REF!
,,,,,,,,,,,
8/8/2010,19:36:35,89.96,0.04,237,,40398,0.817072,40398.817,#REF!,1,#REF!
8/8/2010,19:34:49,89.92,0.04,236,,40398,0.815845,40398.816,0.04,1,#REF!
8/8/2010,19:31:42,89.88,0.04,235,,40398,0.813681,40398.814,0.04,1,1
8/8/2010,19:26:26,89.84,0.04,234,,40398,0.810023,40398.810,0.04,1,1
8/8/2010,18:10:53,89.8,0.04,233,,40398,0.757558,40398.758,0.04,1,#REF!
8/8/2010,18:06:53,89.76,0.04,232,,40398,0.754780,40398.755,#REF!,1,#REF!
,,,,,,,,,,,
7/30/2010,18:29:14,89.61,0.04,228,,40389,0.770301,40389.770,#REF!,1,#REF!
7/30/2010,18:11:58,89.57,0.04,227,,40389,0.758310,40389.758,0.04,1,#REF!
7/30/2010,18:09:12,89.53,0.04,226,,40389,0.756389,40389.756,0.04,1,1
7/30/2010,18:05:56,89.49,0.04,225,,40389,0.754120,40389.754,0.04,1,#REF!
7/30/2010,18:01:52,89.45,0.04,224,,40389,0.751296,40389.751,#REF!,1,#REF!
,,,,,,,,,,,
7/28/2010,16:04:01,89.41,0.04,223,,40387,0.669456,40387.669,#REF!,1,#REF!
7/28/2010,15:28:42,89.37,0.04,222,,40387,0.644931,40387.645,0.04,1,#REF!
7/28/2010,15:18:39,89.33,0.04,221,,40387,0.637951,40387.638,0.04,1,1
7/28/2010,15:14:14,89.29,0.04,220,,40387,0.634884,40387.635,0.04,1,1
7/28/2010,15:12:09,89.25,0.04,219,,40387,0.633438,40387.633,0.04,1,1
7/28/2010,15:11:04,89.21,0.04,218,,40387,0.632685,40387.633,0.04,1,1
7/28/2010,15:09:54,89.17,0.04,217,,40387,0.631875,40387.632,0.04,1,1
7/28/2010,15:09:14,89.13,0.04,216,,40387,0.631412,40387.631,0.04,1,1
7/28/2010,15:07:49,89.09,0.04,215,,40387,0.630428,40387.630,0.04,1,1
7/28/2010,15:06:20,89.06,0.04,214,,40387,0.629398,40387.629,0.04,1,1
7/28/2010,15:04:50,89.02,0.04,213,,40387,0.628356,40387.628,0.04,1,#REF!
7/28/2010,15:02:39,88.98,0.04,212,,40387,0.626840,40387.627,#REF!,1,#REF!
,,,,,,,,,,,
7/20/2010,20:55:05,88.94,0.04,211,,40379,0.871586,40379.872,#REF!,1,#REF!
7/20/2010,20:33:31,88.9,0.04,210,,40379,0.856609,40379.857,0.04,1,#REF!
7/20/2010,20:18:38,88.86,0.04,209,,40379,0.846273,40379.846,0.04,1,1
7/20/2010,20:06:09,88.82,0.04,208,,40379,0.837604,40379.838,0.04,1,1
7/20/2010,19:58:27,88.78,0.04,207,,40379,0.832257,40379.832,0.04,1,1
7/20/2010,19:39:30,88.74,0.04,206,,40379,0.819097,40379.819,0.04,1,1
,,,,,,,,,,,
7/20/2010,17:40:16,88.7,0.04,205,,40379,0.736296,40379.736,0.04,1,1
7/20/2010,17:36:27,88.66,0.04,204,,40379,0.733646,40379.734,0.04,1,1
7/20/2010,17:31:42,88.62,0.04,203,,40379,0.730347,40379.730,0.04,1,#REF!
7/20/2010,17:25:39,88.58,0.04,202,,40379,0.726146,40379.726,#REF!,1,#REF!
,,,,,,,,,,,
7/4/2010,23:29:47,88.39,0.04,197,,40363,0.979016,40363.979,#REF!,1,#REF!
7/4/2010,23:21:01,88.35,0.04,196,,40363,0.972928,40363.973,0.04,1,#REF!
7/4/2010,23:12:58,88.31,0.04,195,,40363,0.967338,40363.967,0.04,1,1
,,,,,,,,,,,
7/4/2010,21:35:11,88.27,0.04,194,,40363,0.899433,40363.899,0.04,1,1
7/4/2010,21:20:40,88.23,0.04,193,,40363,0.889352,40363.889,0.04,1,1
7/4/2010,21:07:44,88.19,0.04,192,,40363,0.880370,40363.880,0.04,1,1
7/4/2010,21:06:55,88.15,0.04,191,,40363,0.879803,40363.880,0.04,1,1
7/4/2010,21:05:47,88.11,0.04,190,,40363,0.879016,40363.879,0.04,1,1
,,,,,,,,,,,
7/4/2010,18:53:21,88.07,0.04,189,,40363,0.787049,40363.787,0.04,1,1
7/4/2010,18:50:26,88.03,0.04,188,,40363,0.785023,40363.785,0.04,1,1
7/4/2010,18:45:02,87.99,0.04,187,,40363,0.781273,40363.781,0.04,1,1
7/4/2010,18:42:24,87.95,0.04,186,,40363,0.779444,40363.779,0.04,1,1
7/4/2010,18:41:02,87.91,0.04,185,,40363,0.778495,40363.778,0.04,1,1
7/4/2010,18:39:29,87.87,0.04,184,,40363,0.777419,40363.777,0.04,1,1
7/4/2010,18:37:39,87.83,0.04,183,,40363,0.776146,40363.776,0.04,1,1
7/4/2010,18:34:42,87.8,0.04,182,,40363,0.774097,40363.774,0.04,1,1
7/4/2010,18:31:08,87.76,0.04,181,,40363,0.771620,40363.772,0.04,1,1
,,,,,,,,,,,
7/4/2010,16:35:22,87.72,0.04,180,,40363,0.691227,40363.691,0.04,1,1
7/4/2010,16:32:24,87.68,0.04,179,,40363,0.689167,40363.689,0.04,1,#REF!
7/4/2010,16:28:19,87.64,0.04,178,,40363,0.686331,40363.686,#REF!,1,#REF!
,,,,,,,,,,,
6/27/2010,18:49:04,87.48,0.04,174,,40356,0.784074,40356.784,#REF!,1,#REF!
6/27/2010,18:17:03,87.44,0.04,173,,40356,0.761840,40356.762,0.04,1,#REF!
6/27/2010,18:15:57,87.4,0.04,172,,40356,0.761076,40356.761,0.04,1,1
6/27/2010,18:15:24,87.36,0.04,171,,40356,0.760694,40356.761,0.04,1,1
6/27/2010,18:14:48,87.32,0.04,170,,40356,0.760278,40356.760,0.04,1,1
6/27/2010,18:13:58,87.28,0.04,169,,40356,0.759699,40356.760,0.04,1,#REF!
6/27/2010,18:09:38,87.24,0.04,168,,40356,0.756690,40356.757,#REF!,1,#REF!
,,,,,,,,,,,
6/26/2010,19:54:29,87.2,0.04,167,,40355,0.829502,40355.830,#REF!,1,#REF!
6/26/2010,19:41:34,87.17,0.04,166,,40355,0.820532,40355.821,0.04,1,#REF!
6/26/2010,19:28:20,87.13,0.04,165,,40355,0.811343,40355.811,0.04,1,#REF!
6/26/2010,19:07:48,87.09,0.04,164,,40355,0.797083,40355.797,#REF!,1,#REF!
,,,,,,,,,,,
6/13/2010,11:13:48,87.01,0.04,162,,40342,0.467917,40342.468,#REF!,1,#REF!
6/13/2010,10:57:11,86.97,0.04,161,,40342,0.456377,40342.456,0.04,1,#REF!
6/13/2010,10:30:58,86.93,0.04,160,,40342,0.438171,40342.438,#REF!,1,#REF!
,,,,,,,,,,,
6/12/2010,13:20:54,86.65,0.04,153,,40341,0.556181,40341.556,#REF!,1,#REF!
6/12/2010,12:47:20,86.61,0.04,152,,40341,0.532870,40341.533,0.04,1,#REF!
6/12/2010,12:44:13,86.57,0.04,151,,40341,0.530706,40341.531,#REF!,1,#REF!
,,,,,,,,,,,
6/12/2010,1:11:52,86.42,0.04,147,,40341,0.049907,40341.050,#REF!,1,#REF!
6/12/2010,1:06:54,86.38,0.04,146,,40341,0.046458,40341.046,0.04,1,#REF!
6/12/2010,0:48:44,86.34,0.04,145,,40341,0.033843,40341.034,0.04,1,1
6/12/2010,0:43:43,86.3,0.04,144,,40341,0.030359,40341.030,0.04,1,1
6/12/2010,0:41:55,86.26,0.04,143,,40341,0.029109,40341.029,0.04,1,1
6/12/2010,0:40:55,86.22,0.04,142,,40341,0.028414,40341.028,0.04,1,1
6/12/2010,0:40:25,86.18,0.04,141,,40341,0.028067,40341.028,0.04,1,1
6/12/2010,0:39:55,86.14,0.04,140,,40341,0.027720,40341.028,0.04,1,1
6/12/2010,0:39:25,86.1,0.04,139,,40341,0.027373,40341.027,0.04,1,1
6/12/2010,0:38:55,86.06,0.04,138,,40341,0.027025,40341.027,0.04,1,1
6/12/2010,0:38:18,86.02,0.04,137,,40341,0.026597,40341.027,0.04,1,1
6/12/2010,0:15:57,85.98,0.04,136,,40341,0.011076,40341.011,0.04,1,1
6/12/2010,0:02:19,85.94,0.04,135,,40341,0.001609,40341.002,0.04,1,1
,,,,,,,,,,,
6/11/2010,23:56:45,85.91,0.04,134,,40340,0.997743,40340.998,0.04,1,1
6/11/2010,23:29:05,85.87,0.04,133,,40340,0.978530,40340.979,0.04,1,1
6/11/2010,23:20:01,85.83,0.04,132,,40340,0.972234,40340.972,0.04,1,1
6/11/2010,23:07:22,85.79,0.04,131,,40340,0.963449,40340.963,0.04,1,1
6/11/2010,22:53:41,85.75,0.04,130,,40340,0.953947,40340.954,0.04,1,1
6/11/2010,22:34:08,85.71,0.04,129,,40340,0.940370,40340.940,0.04,1,1
,,,,,,,,,,,
6/11/2010,19:19:50,85.67,0.04,128,,40340,0.805440,40340.805,0.04,1,1
6/11/2010,19:16:19,85.63,0.04,127,,40340,0.802998,40340.803,0.04,1,1
6/11/2010,19:14:11,85.59,0.04,126,,40340,0.801516,40340.802,0.04,1,1
6/11/2010,19:11:59,85.55,0.04,125,,40340,0.799988,40340.800,0.04,1,1
6/11/2010,19:06:53,85.51,0.04,124,,40340,0.796447,40340.796,0.04,1,#REF!
6/11/2010,19:00:04,85.47,0.04,123,,40340,0.791713,40340.792,#REF!,1,#REF!
,,,,,,,,,,,
6/8/2010,19:21:55,85.35,0.04,120,,40337,0.806887,40337.807,#REF!,1,#REF!
6/8/2010,19:17:44,85.31,0.04,119,,40337,0.803981,40337.804,0.04,1,#REF!
6/8/2010,19:16:20,85.28,0.04,118,,40337,0.803009,40337.803,#REF!,1,#REF!
,,,,,,,,,,,
5/12/2010,10:40:18,84.76,0.04,105,,40310,0.444653,40310.445,#REF!,1,#REF!
5/12/2010,10:27:02,84.72,0.04,104,,40310,0.435440,40310.435,0.04,1,#REF!
5/12/2010,10:19:28,84.69,0.04,103,,40310,0.430185,40310.430,0.04,1,1
5/12/2010,10:12:52,84.65,0.04,102,,40310,0.425602,40310.426,0.04,1,1
5/12/2010,10:07:45,84.61,0.04,101,,40310,0.422049,40310.422,0.04,1,1
5/12/2010,10:01:47,84.57,0.04,100,,40310,0.417905,40310.418,0.04,1,1
5/12/2010,9:54:43,84.53,0.04,99,,40310,0.412998,40310.413,0.04,1,1
5/12/2010,9:49:08,84.49,0.04,98,,40310,0.409120,40310.409,0.04,1,1
5/12/2010,9:45:11,84.45,0.04,97,,40310,0.406377,40310.406,0.04,1,1
5/12/2010,9:39:41,84.41,0.04,96,,40310,0.402558,40310.403,0.04,1,#REF!
5/12/2010,8:22:22,84.37,0.04,95,,40310,0.348866,40310.349,#REF!,1,#REF!
,,,,,,,,,,,
5/11/2010,20:40:56,84.33,0.04,94,,40309,0.861759,40309.862,#REF!,1,#REF!
5/11/2010,20:00:39,84.29,0.04,93,,40309,0.833785,40309.834,0.04,1,#REF!
5/11/2010,19:36:29,84.25,0.04,92,,40309,0.817002,40309.817,0.04,1,1
5/11/2010,19:08:43,84.21,0.04,91,,40309,0.797720,40309.798,0.04,1,#REF!
5/11/2010,18:28:17,84.17,0.04,90,,40309,0.769641,40309.770,#REF!,1,#REF!
,,,,,,,,,,,
4/25/2010,21:40:49,84.09,0.04,88,,40293,0.903345,40293.903,#REF!,1,#REF!
4/25/2010,21:15:57,84.06,0.04,87,,40293,0.886076,40293.886,0.04,1,#REF!
4/25/2010,20:46:53,84.02,0.04,86,,40293,0.865891,40293.866,0.04,1,1
4/25/2010,20:37:01,83.98,0.04,85,,40293,0.859039,40293.859,0.04,1,1
4/25/2010,20:23:29,83.94,0.04,84,,40293,0.849641,40293.850,0.04,1,1
4/25/2010,19:56:03,83.9,0.04,83,,40293,0.830590,40293.831,0.04,1,1
4/25/2010,18:36:21,83.86,0.08,82,,40293,0.775243,40293.775,0.08,1,#REF!
4/25/2010,18:09:55,103.98,20.2,593,,40293,0.756887,40293.757,#REF!,1,#REF!
,,,,,,,,,,,
4/23/2010,16:57:24,83.58,0.04,75,,40291,0.706528,40291.707,#REF!,1,#REF!
4/23/2010,16:25:07,83.54,0.04,74,,40291,0.684109,40291.684,0.04,1,#REF!
4/23/2010,16:02:07,83.5,0.04,73,,40291,0.668137,40291.668,0.04,1,1
4/23/2010,15:44:04,83.46,0.04,72,,40291,0.655602,40291.656,0.04,1,1
4/23/2010,15:27:58,83.43,0.04,71,,40291,0.644421,40291.644,0.04,1,1
4/23/2010,15:16:45,83.39,0.04,70,,40291,0.636632,40291.637,0.04,1,1
4/23/2010,15:06:33,83.35,0.04,69,,40291,0.629549,40291.630,0.04,1,1
4/23/2010,14:57:10,83.31,0.04,68,,40291,0.623032,40291.623,0.04,1,1
4/23/2010,14:47:05,83.27,0.04,67,,40291,0.616030,40291.616,0.04,1,#REF!
4/23/2010,14:36:58,83.23,0.04,66,,40291,0.609005,40291.609,#REF!,1,#REF!
,,,,,,,,,,,
4/23/2010,11:27:55,83.19,0.04,65,,40291,0.477720,40291.478,#REF!,1,#REF!
4/23/2010,11:20:03,83.15,0.04,64,,40291,0.472257,40291.472,0.04,1,#REF!
4/23/2010,11:13:11,83.11,0.04,63,,40291,0.467488,40291.467,0.04,1,1
4/23/2010,11:06:52,83.07,0.04,62,,40291,0.463102,40291.463,0.04,1,1
4/23/2010,10:58:55,83.03,0.04,61,,40291,0.457581,40291.458,0.04,1,1
4/23/2010,10:53:21,82.99,0.04,60,,40291,0.453715,40291.454,0.04,1,1
4/23/2010,10:46:40,82.95,0.04,59,,40291,0.449074,40291.449,0.04,1,1
4/23/2010,10:39:44,82.91,0.04,58,,40291,0.444259,40291.444,0.04,1,1
4/23/2010,10:32:05,82.87,0.04,57,,40291,0.438947,40291.439,0.04,1,1
4/23/2010,10:25:06,82.83,0.04,56,,40291,0.434097,40291.434,0.04,1,1
4/23/2010,10:16:28,82.8,0.04,55,,40291,0.428102,40291.428,0.04,1,1
4/23/2010,10:07:19,82.76,0.04,54,,40291,0.421748,40291.422,0.04,1,1
4/23/2010,9:47:45,82.72,0.04,53,,40291,0.408160,40291.408,0.04,1,1
4/23/2010,9:05:58,82.68,0.04,52,,40291,0.379144,40291.379,0.04,1,1
4/23/2010,8:08:55,82.64,0.04,51,,40291,0.339525,40291.340,0.04,1,1
4/23/2010,7:25:22,82.6,0.04,50,,40291,0.309282,40291.309,0.04,1,1
4/23/2010,6:58:17,82.56,0.04,49,,40291,0.290475,40291.290,0.04,1,1
4/23/2010,6:42:42,82.52,0.04,48,,40291,0.279653,40291.280,0.04,1,1
4/23/2010,6:32:18,82.48,0.04,47,,40291,0.272431,40291.272,0.04,1,1
4/23/2010,6:21:30,82.44,0.04,46,,40291,0.264931,40291.265,0.04,1,1
4/23/2010,6:11:20,82.4,0.04,45,,40291,0.257870,40291.258,0.04,1,1
4/23/2010,5:51:07,82.36,0.04,44,,40291,0.243831,40291.244,0.04,1,1
4/23/2010,5:33:42,82.32,0.04,43,,40291,0.231736,40291.232,0.04,1,1
4/23/2010,5:20:59,82.28,0.04,42,,40291,0.222905,40291.223,0.04,1,1
4/23/2010,5:07:48,82.24,0.04,41,,40291,0.213750,40291.214,0.04,1,1
4/23/2010,4:53:32,82.2,0.04,40,,40291,0.203843,40291.204,0.04,1,#REF!
4/23/2010,4:37:25,82.17,0.08,39,,40291,0.192650,40291.193,#REF!,1,#REF!
,,,,,,,,,,,
4/22/2010,18:40:37,82.09,0.04,37,,40290,0.778206,40290.778,#REF!,1,#REF!
4/22/2010,18:18:49,82.05,0.04,36,,40290,0.763067,40290.763,0.04,1,#REF!
4/22/2010,17:23:51,82.01,0.04,35,,40290,0.724896,40290.725,#REF!,1,#REF!
,,,,,,,,,,,
4/22/2010,9:09:51,81.93,0.04,33,,40290,0.381840,40290.382,#REF!,1,#REF!
4/22/2010,9:06:18,81.89,0.04,32,,40290,0.379375,40290.379,0.04,1,#REF!
4/22/2010,9:04:13,81.85,0.04,31,,40290,0.377928,40290.378,0.04,1,#REF!
4/22/2010,9:00:13,81.81,0.04,30,,40290,0.375150,40290.375,#REF!,1,#REF!
,,,,,,,,,,,
9/23/2009,14:01:47,78.03,0.04,1982,,40079,0.584572,40079.585,#REF!,1,#REF!
9/23/2009,12:59:24,77.99,0.04,1981,,40079,0.541250,40079.541,0.04,1,#REF!
9/23/2009,12:43:11,77.95,0.04,1980,,40079,0.529988,40079.530,0.04,1,#REF!
9/23/2009,12:14:36,77.91,0.04,1979,,40079,0.510139,40079.510,#REF!,1,#REF!
9/23/2009,11:49:08,77.87,0.04,1978,,40079,0.492454,40079.492,#REF!,1,#REF!
9/23/2009,10:13:17,77.83,0.04,1977,,40079,0.425891,40079.426,#REF!,1,#REF!
,,,,,,,,,,,
9/21/2009,23:56:23,77.76,0.04,1975,,40077,0.997488,40077.997,#REF!,1,#REF!
9/21/2009,13:12:35,77.72,0.04,1974,,40077,0.550405,40077.550,#REF!,1,#REF!
9/21/2009,10:42:13,77.68,0.08,1973,,40077,0.445984,40077.446,#REF!,1,#REF!
9/21/2009,9:54:41,77.6,0.04,1971,,40077,0.412975,40077.413,0.04,1,#REF!
9/21/2009,9:39:26,77.56,0.04,1970,,40077,0.402384,40077.402,0.04,1,#REF!
9/21/2009,9:10:56,77.52,0.04,1969,,40077,0.382593,40077.383,#REF!,1,#REF!
,,,,,,,,,,,
9/12/2009,20:13:26,77.48,0.04,1968,,40068,0.842662,40068.843,#REF!,1,#REF!
9/12/2009,19:19:33,77.44,0.04,1967,,40068,0.805243,40068.805,0.04,1,#REF!
9/12/2009,18:44:54,77.4,0.04,1966,,40068,0.781181,40068.781,0.04,1,1
9/12/2009,18:31:19,77.36,0.04,1965,,40068,0.771748,40068.772,0.04,1,1
9/12/2009,18:11:12,77.32,0.08,1964,,40068,0.757778,40068.758,0.08,1,1
9/12/2009,17:41:56,77.24,0.04,1962,,40068,0.737454,40068.737,0.04,1,1
9/12/2009,17:01:13,77.2,0.04,1961,,40068,0.709178,40068.709,0.04,1,#REF!
9/12/2009,16:27:51,77.17,0.04,1960,,40068,0.686007,40068.686,#REF!,1,#REF!
,,,,,,,,,,,
8/18/2009,13:39:17,77.09,0.04,1958,,40043,0.568947,40043.569,#REF!,1,#REF!
8/18/2009,13:33:21,77.05,0.08,1957,,40043,0.564826,40043.565,0.08,1,#REF!
8/18/2009,13:24:44,76.97,0.04,1955,,40043,0.558843,40043.559,0.04,1,1
8/18/2009,13:23:24,76.93,0.04,1954,,40043,0.557917,40043.558,0.04,1,1
8/18/2009,13:22:38,76.89,0.04,1953,,40043,0.557384,40043.557,0.04,1,1
8/18/2009,13:21:29,76.85,0.04,1952,,40043,0.556586,40043.557,0.04,1,1
8/18/2009,13:20:10,76.81,0.04,1951,,40043,0.555671,40043.556,0.04,1,1
8/18/2009,13:19:05,76.77,0.04,1950,,40043,0.554919,40043.555,0.04,1,1
8/18/2009,13:17:58,76.73,0.08,1949,,40043,0.554144,40043.554,0.08,1,#REF!
8/18/2009,13:13:47,76.65,0.04,1947,,40043,0.551238,40043.551,#REF!,1,#REF!
,,,,,,,,,,,
8/17/2009,21:22:45,76.61,0.04,1946,,40042,0.890799,40042.891,#REF!,1,#REF!
8/17/2009,20:39:31,76.57,0.04,1945,,40042,0.860775,40042.861,0.04,1,#REF!
8/17/2009,20:37:49,76.54,0.04,1944,,40042,0.859595,40042.860,0.04,1,1
8/17/2009,20:34:12,76.5,0.08,1943,,40042,0.857083,40042.857,0.08,1,1
8/17/2009,19:08:28,76.42,0.04,1941,,40042,0.797546,40042.798,0.04,1,1
8/17/2009,19:07:51,76.38,0.04,1940,,40042,0.797118,40042.797,0.04,1,1
8/17/2009,19:07:14,76.34,0.04,1939,,40042,0.796690,40042.797,0.04,1,1
8/17/2009,19:06:43,76.3,0.04,1938,,40042,0.796331,40042.796,0.04,1,1
8/17/2009,19:05:56,76.26,0.04,1937,,40042,0.795787,40042.796,0.04,1,1
8/17/2009,19:04:43,76.22,0.04,1936,,40042,0.794942,40042.795,0.04,1,1
8/17/2009,19:02:48,76.18,0.04,1935,,40042,0.793611,40042.794,0.04,1,1
,,,,,,,,,,,
8/17/2009,15:12:38,76.14,0.04,1934,,40042,0.633773,40042.634,0.04,1,1
8/17/2009,15:12:08,76.1,0.04,1933,,40042,0.633426,40042.633,0.04,1,1
8/17/2009,15:05:18,76.06,0.04,1932,,40042,0.628681,40042.629,0.04,1,1
8/17/2009,14:59:18,76.02,0.04,1931,,40042,0.624514,40042.625,0.04,1,#REF!
8/17/2009,14:57:28,75.98,0.24,1930,,40042,0.623241,40042.623,#REF!,1,#REF!
,,,,,,,,,,,
8/6/2009,15:02:39,75.75,0.04,1924,,40031,0.626840,40031.627,#REF!,1,#REF!
8/6/2009,15:00:15,75.71,0.04,1923,,40031,0.625174,40031.625,0.04,1,#REF!
8/6/2009,14:57:40,75.67,0.04,1922,,40031,0.623380,40031.623,#REF!,1,#REF!
,,,,,,,,,,,
7/31/2009,22:12:49,75.63,0.04,1921,,40025,0.925567,40025.926,#REF!,1,#REF!
7/31/2009,21:55:05,75.59,0.04,1920,,40025,0.913252,40025.913,0.04,1,#REF!
7/31/2009,21:50:58,75.55,0.04,1919,,40025,0.910394,40025.910,0.04,1,#REF!
